r_custID,r_Inflightwifiservice,r_DepartureArrivaltimeconvenient,r_EaseofOnlinebooking,r_Gatelocation,r_Foodanddrink,r_Onlineboarding,r_Seatcomfort,r_Inflightentertainment,r_Onboardservice,r_Legroomservice,r_Baggagehandling,r_Checkinservice,r_Inflightservice,r_Cleanliness
60966,2,3,3,3,2,2,2,2,4,5,3,3,4,2
60967,4,0,4,2,4,4,2,4,4,4,2,2,3,2
60968,4,4,3,2,1,3,4,3,3,3,3,5,3,4
60969,5,5,5,1,3,5,5,2,2,5,2,5,2,4
60970,3,5,3,2,2,3,2,2,4,3,5,4,5,2
60971,1,4,2,1,3,4,5,4,4,2,4,4,4,3
60972,3,1,3,3,5,3,5,5,3,5,3,3,4,5
60973,3,1,3,2,2,3,2,2,4,5,3,1,3,2
60976,3,4,4,2,3,4,5,4,4,4,4,4,4,5
60977,5,5,5,1,5,5,2,5,5,4,4,3,5,5
60978,3,2,4,3,3,4,3,3,4,4,3,3,3,3
60979,1,1,1,1,2,2,2,1,1,1,4,3,1,4
60980,2,3,2,1,2,2,2,2,5,1,4,4,3,2
60981,3,3,3,3,2,3,2,2,5,2,4,1,1,2
60982,3,4,2,1,1,2,1,1,3,5,5,5,4,1
60983,2,5,2,1,5,2,5,5,3,5,5,3,1,5
60984,5,5,5,5,2,5,4,4,4,4,4,4,4,5
60985,3,3,3,3,3,5,4,4,4,4,4,4,4,4
60987,1,1,1,3,2,1,2,2,1,2,3,4,4,2
60988,3,3,3,4,3,3,3,3,2,2,3,2,4,3
60989,3,1,3,4,1,3,1,1,2,5,3,4,4,1
60990,1,5,1,3,4,4,5,1,1,1,1,4,1,5
60991,2,1,2,3,3,2,3,3,3,1,3,4,3,3
60992,3,4,4,4,1,4,3,3,3,3,3,1,3,3
60994,1,1,4,1,5,5,5,5,3,5,5,4,5,5
60995,5,5,5,5,2,4,5,4,4,5,4,5,4,5
60996,5,5,4,5,3,5,4,5,5,5,5,3,5,5
60997,4,4,4,4,5,5,5,5,5,5,5,3,5,3
60999,3,4,3,3,2,3,2,2,3,2,5,3,5,2
61000,3,4,2,2,3,3,3,3,4,2,3,2,3,3
61001,2,1,2,3,5,2,5,5,1,2,2,1,2,5
61003,3,3,3,3,5,5,4,4,4,4,4,3,4,4
61004,3,3,3,3,3,5,4,5,5,4,5,5,5,3
61005,2,5,5,5,2,2,1,2,2,1,4,1,4,2
61006,3,3,3,2,3,4,4,4,2,3,4,4,4,4
61008,3,2,3,4,3,2,2,4,4,3,4,2,1,2
61009,3,2,2,2,2,3,2,3,3,3,5,2,5,2
61010,3,3,3,3,5,5,5,3,5,4,5,5,3,5
61011,5,5,5,5,5,5,5,3,2,5,5,5,5,5
61012,4,4,4,4,4,4,4,5,4,5,4,4,3,4
61013,1,1,1,1,4,4,4,3,2,3,4,4,3,4
61014,1,1,1,1,2,2,2,4,5,4,5,2,3,2
61016,2,2,2,2,4,4,4,3,3,3,5,4,3,4
61017,1,1,1,1,1,1,1,3,4,4,4,1,2,1
61020,3,5,5,5,2,3,3,2,3,3,4,3,3,3
61021,0,2,0,4,5,0,5,5,4,1,4,2,3,5
61022,1,4,1,4,1,5,5,5,2,4,5,5,4,5
61024,3,4,3,3,3,2,2,3,1,4,4,2,2,2
61025,2,3,3,3,3,5,3,4,5,5,2,3,1,3
61026,5,5,5,5,5,5,5,4,3,4,4,5,4,5
61027,1,1,1,1,1,2,2,2,5,4,4,2,2,2
61028,4,2,2,2,4,2,4,1,1,3,3,4,2,4
61029,2,5,2,4,2,3,3,5,5,3,2,3,3,3
61030,4,4,2,4,2,5,4,3,3,3,3,3,3,3
61031,3,3,3,3,2,2,2,2,5,2,5,3,4,2
61033,4,4,4,4,3,4,5,5,5,5,5,4,5,5
61034,0,0,0,2,2,0,2,2,4,5,5,4,5,2
61035,4,5,4,3,4,5,5,3,3,4,4,3,3,3
61038,4,4,4,3,2,4,2,2,4,2,3,5,4,2
61039,2,2,2,2,5,5,5,5,5,5,5,4,5,3
61040,3,3,3,4,2,3,2,2,3,3,5,3,4,2
61042,4,4,4,4,4,5,5,5,5,5,5,3,5,4
61044,4,4,4,4,4,4,4,4,1,2,4,1,3,4
61045,1,1,1,1,2,5,5,3,3,4,3,4,3,3
61046,5,5,5,5,3,5,5,4,4,4,4,4,4,5
61047,1,1,1,1,4,5,5,4,4,4,4,3,4,3
61049,3,0,3,4,3,3,3,3,4,5,5,5,4,3
61050,3,3,3,3,4,3,3,4,4,1,4,3,4,4
61052,2,1,1,1,2,2,2,2,3,5,2,1,3,2
61053,3,3,3,3,5,5,5,5,5,5,5,4,5,4
61055,2,2,2,1,1,2,4,1,3,4,4,3,4,1
61056,1,1,1,1,3,4,5,4,4,4,4,5,4,4
61057,1,1,4,1,4,5,4,4,4,4,4,5,4,3
61059,2,4,4,4,3,3,4,2,2,2,2,3,2,1
61062,3,5,5,5,4,3,4,4,4,4,3,3,4,4
61063,3,3,3,3,4,4,4,4,4,3,4,5,4,4
61065,1,5,4,5,2,2,1,1,1,1,1,2,1,4
61066,2,5,1,5,2,2,2,2,2,5,2,4,3,2
61067,2,2,2,2,3,3,3,3,5,5,4,5,4,3
61068,3,3,3,3,5,5,4,5,5,5,5,4,5,4
61069,1,1,1,1,2,4,4,4,4,4,4,5,4,4
61070,4,3,3,3,4,4,4,4,3,1,3,1,4,4
61071,4,4,4,3,2,4,2,2,3,5,4,1,4,2
61073,2,2,2,2,5,3,4,2,2,2,2,3,2,1
61074,4,3,3,3,4,3,3,4,4,4,4,1,4,1
61075,3,5,3,5,4,4,4,3,3,3,3,1,3,2
61076,2,1,1,4,4,2,4,4,5,3,4,3,5,4
61077,4,3,2,3,5,4,3,4,4,4,4,2,4,2
61078,1,1,1,1,1,2,1,1,2,1,3,1,3,1
61080,4,4,4,4,5,4,5,5,1,2,4,3,3,5
61082,4,4,4,4,2,4,1,4,4,5,3,1,4,4
61083,5,5,5,5,5,5,1,5,4,1,2,5,2,5
61084,1,4,1,5,4,1,5,4,5,5,4,3,4,4
61085,2,2,2,3,5,2,5,5,2,3,3,3,3,5
61086,5,5,5,4,5,3,4,3,3,5,3,3,3,5
61089,2,4,3,3,2,5,4,5,5,3,5,4,5,5
61090,1,4,1,4,5,1,3,5,3,3,4,5,4,5
61091,4,4,4,4,4,4,4,4,3,3,4,4,4,4
61093,3,4,4,4,5,4,5,5,3,2,5,3,5,5
61094,3,2,4,4,2,3,3,1,1,4,1,4,1,4
61095,1,5,1,4,4,1,5,4,3,4,5,4,5,4
61096,3,4,3,3,4,3,4,4,3,2,3,1,3,4
61097,4,3,4,2,1,4,1,1,3,2,3,3,2,1
61098,2,4,2,3,3,2,3,3,1,4,3,1,3,3
61100,4,5,4,5,4,4,4,4,3,4,3,3,4,4
61102,3,4,3,3,4,3,4,4,5,4,4,5,5,4
61103,3,5,3,1,4,4,4,1,1,3,1,3,1,4
61104,3,5,4,3,4,4,4,4,3,4,4,4,4,4
61105,2,5,2,5,3,2,3,3,5,3,3,5,3,3
61107,2,4,2,1,3,2,3,3,4,5,3,3,5,3
61108,3,4,4,5,1,4,1,1,2,3,5,3,1,1
61109,2,4,2,5,1,2,1,1,4,5,5,3,5,1
61110,2,2,2,4,3,2,3,3,1,5,4,3,3,3
61111,3,3,3,3,4,3,4,4,1,1,4,1,3,4
61112,4,4,4,3,4,4,4,4,5,4,2,5,3,4
61113,2,5,2,4,3,2,3,3,2,2,5,2,2,3
61114,1,1,1,3,1,1,1,1,3,1,2,2,4,1
61116,5,5,5,5,5,5,4,4,4,4,4,3,4,4
61118,3,3,3,3,4,4,4,4,4,2,4,5,4,4
61119,5,5,5,5,2,5,5,4,4,5,4,5,4,4
61120,1,1,1,4,3,1,5,3,5,5,5,3,4,3
61121,1,1,1,1,5,4,5,3,3,4,3,3,3,5
61122,4,4,4,4,2,5,4,4,4,3,4,3,4,3
61123,2,2,2,2,4,4,4,5,5,5,5,5,5,5
61124,5,5,5,5,5,4,4,5,5,5,5,3,5,5
61125,3,3,3,3,5,5,4,4,4,4,4,4,4,3
61126,4,4,4,1,2,4,2,2,5,4,5,3,4,2
61127,1,1,1,1,5,4,4,5,5,5,5,4,5,3
61129,3,3,3,4,3,3,3,3,4,4,4,2,4,3
61130,1,1,1,3,3,1,3,3,3,3,4,4,4,3
61131,2,3,2,4,3,2,1,3,4,5,3,4,4,3
61132,5,4,5,2,2,5,5,2,4,4,5,3,5,2
61133,2,4,2,3,5,2,5,5,3,2,4,4,4,5
61134,4,5,5,4,4,5,4,4,4,1,4,3,3,4
61135,5,5,5,5,3,4,4,2,2,2,2,4,2,3
61136,5,5,5,5,2,4,4,5,5,5,5,4,5,4
61137,2,2,2,2,5,5,4,4,4,4,4,5,4,4
61138,2,1,1,1,2,4,3,2,2,2,2,4,2,3
61139,5,5,5,5,2,5,4,3,3,3,3,3,3,5
61140,1,1,1,1,3,5,4,5,5,5,5,3,5,4
61141,3,3,3,2,1,3,1,1,3,2,5,4,4,1
61142,3,3,3,4,1,3,1,1,4,2,4,4,4,1
61144,5,5,1,5,2,5,5,5,5,5,5,5,5,4
61145,3,3,3,4,4,3,4,4,3,5,5,5,4,4
61147,3,3,3,3,2,4,4,5,5,5,5,5,5,5
61148,4,4,4,4,3,5,4,4,4,4,4,5,4,3
61149,1,1,1,1,4,4,5,1,1,2,1,5,1,5
61151,4,4,2,4,3,4,4,4,4,4,4,4,4,3
61153,5,4,5,5,4,4,4,4,4,4,4,3,4,3
61154,2,2,2,2,3,4,3,3,5,3,5,3,4,3
61155,1,1,1,1,4,5,4,4,4,4,4,5,4,5
61156,5,5,5,4,3,5,3,3,3,3,4,5,4,3
61160,1,1,1,1,4,4,4,5,5,5,5,5,5,4
61162,2,2,4,2,3,4,5,5,5,4,5,3,5,3
61163,1,1,1,1,2,1,2,2,5,5,4,5,5,2
61164,4,2,4,4,3,3,3,5,4,5,4,3,5,3
61165,3,3,3,3,5,4,5,5,5,5,5,5,5,4
61166,2,2,2,2,4,5,5,5,5,5,5,3,5,5
61167,4,4,4,4,5,5,5,5,3,5,4,3,4,5
61168,3,3,5,3,5,4,5,4,4,4,4,5,4,4
61169,1,1,1,1,4,4,5,1,1,2,1,3,1,3
61170,3,3,3,3,4,3,4,4,3,5,5,4,4,4
61171,3,3,3,5,4,3,4,4,3,3,5,3,4,4
61172,2,2,2,3,1,2,5,1,3,2,5,5,5,1
61173,3,3,4,3,3,5,5,3,3,3,3,3,3,5
61174,4,4,4,4,3,5,4,4,4,5,4,4,4,5
61175,3,3,4,3,4,5,4,5,5,4,5,4,5,4
61176,3,3,3,3,4,5,5,5,5,5,5,3,5,5
61177,5,0,5,2,2,5,2,2,5,3,5,5,4,2
61178,5,5,5,5,2,4,4,4,4,4,4,4,4,4
61179,5,5,5,5,2,5,5,4,4,4,4,3,4,4
61180,2,2,2,2,5,5,5,5,5,5,5,3,4,5
61181,1,1,1,1,5,5,5,5,3,3,5,3,4,5
61182,3,3,3,3,5,5,5,5,5,4,5,4,5,3
61183,2,2,2,2,2,2,2,2,1,2,3,4,2,2
61184,2,1,1,1,1,4,4,2,2,2,2,3,2,2
61185,3,3,3,3,4,4,4,4,4,5,4,5,4,4
61186,1,3,3,3,1,2,1,1,4,3,3,4,4,1
61187,1,5,5,5,1,1,1,1,2,1,3,3,4,1
61189,1,1,1,1,3,5,5,5,5,5,5,4,5,5
61190,1,5,5,5,5,3,3,1,1,1,1,3,1,3
61191,5,5,5,5,2,5,4,5,5,5,5,5,5,4
61192,1,1,1,1,4,4,5,5,5,5,5,5,5,3
61193,1,1,4,1,3,4,5,5,5,5,5,4,5,5
61194,3,3,3,3,3,5,4,3,3,4,3,5,3,4
61195,4,4,4,4,4,4,4,4,3,1,4,4,4,4
61196,1,1,1,3,5,1,1,5,3,5,4,3,4,5
61197,4,4,4,4,3,4,4,2,2,2,2,4,2,5
61198,4,1,1,1,1,2,2,4,4,4,4,3,4,1
61200,5,5,5,5,3,4,5,4,4,4,4,3,4,5
61201,5,5,5,5,4,4,4,4,4,4,4,5,4,4
61202,5,5,4,5,4,4,4,4,3,3,4,4,4,4
61203,1,1,1,1,4,4,4,4,3,4,4,4,4,4
61204,4,4,4,4,5,4,4,4,4,4,4,4,4,5
61205,1,1,1,1,5,5,4,5,5,5,5,4,5,4
61206,3,2,3,3,5,5,5,5,3,5,5,3,4,5
61207,4,4,4,4,4,4,5,5,5,4,5,5,5,4
61208,4,3,3,5,3,4,3,3,4,5,5,5,5,3
61209,5,2,5,5,2,4,4,4,4,5,4,5,4,3
61210,2,5,5,5,4,2,2,2,2,2,2,3,2,3
61211,1,5,3,3,4,3,3,1,1,1,1,2,1,3
61212,1,1,1,1,4,5,5,2,2,2,2,3,2,5
61214,1,1,1,1,5,5,4,4,4,4,4,5,4,3
61215,2,5,5,5,2,2,2,2,4,4,3,1,3,2
61216,2,2,2,2,2,2,2,2,4,1,3,1,3,2
61217,3,3,3,4,5,3,5,5,3,3,4,3,4,5
61219,2,1,4,1,2,2,2,2,2,2,4,1,4,2
61220,3,3,3,3,5,5,5,5,5,3,5,4,4,5
61221,3,2,2,2,3,3,3,3,3,4,4,4,4,3
61222,3,3,3,1,5,3,2,5,5,4,5,5,4,5
61224,2,2,2,4,5,2,4,5,1,1,3,4,4,5
61226,2,2,2,3,3,2,3,3,3,1,4,1,4,3
61227,2,5,2,5,5,3,4,2,2,2,2,1,2,1
61228,1,1,1,3,3,1,5,3,3,1,4,4,4,3
61229,3,1,1,1,3,3,3,3,1,5,4,3,4,3
61230,4,4,4,4,2,4,5,3,3,3,3,5,3,4
61231,5,5,5,5,4,4,5,5,5,5,5,4,5,4
61232,1,1,1,3,3,1,3,3,3,4,4,1,4,3
61235,2,2,2,3,1,2,2,1,4,2,4,2,3,1
61237,2,0,1,3,3,1,3,3,1,4,4,1,3,3
61239,3,1,3,4,2,3,2,2,3,4,4,1,3,2
61240,2,2,2,3,5,2,5,5,5,1,4,3,3,5
61242,4,1,1,1,4,2,1,4,4,4,4,3,4,2
61243,5,5,1,5,2,2,3,4,4,4,4,4,4,2
61244,1,0,1,4,5,1,5,5,4,2,2,3,5,5
61245,4,4,4,4,3,4,3,3,1,5,3,2,4,3
61246,2,2,1,4,5,1,5,5,3,2,3,1,4,5
61247,3,0,3,1,4,3,4,4,3,4,3,4,5,4
61248,0,5,0,4,4,0,4,4,1,1,5,3,4,4
61249,4,2,4,3,4,4,3,5,5,4,1,1,5,3
61250,2,5,2,3,2,2,3,2,5,3,4,5,4,2
61251,1,5,1,3,5,1,4,5,5,5,4,5,5,5
61252,0,4,0,4,5,4,5,5,5,2,4,3,4,5
61253,3,0,3,4,4,5,4,2,2,3,3,5,2,5
61254,4,4,4,3,3,4,3,3,2,3,4,2,4,3
61255,3,2,3,3,4,3,4,4,4,4,1,1,3,4
61257,2,1,2,3,5,2,5,5,2,4,3,3,3,5
61258,2,2,2,4,1,2,1,1,1,5,3,2,4,1
61259,2,4,2,1,2,4,4,3,3,2,3,3,3,4
61261,3,4,3,4,3,2,5,3,2,4,4,5,3,5
61263,3,4,3,2,1,3,1,1,4,5,5,5,4,1
61264,1,5,1,3,1,1,1,1,2,5,5,4,4,1
61265,4,1,4,3,4,4,4,4,3,1,4,4,3,4
61266,5,5,5,3,5,5,5,5,3,4,4,5,5,5
61267,3,4,4,4,4,4,1,4,4,5,4,4,5,4
61268,3,4,3,4,2,3,1,2,5,5,4,5,4,2
61269,3,5,3,1,3,3,3,3,4,4,4,4,5,3
61270,4,5,3,1,1,3,1,1,5,4,4,4,5,1
61271,4,4,4,1,4,4,4,4,4,4,5,5,4,4
61273,4,3,4,4,5,4,5,5,2,2,3,3,3,5
61274,2,5,2,4,3,2,3,3,3,3,5,4,4,3
61275,2,5,3,3,2,4,4,2,2,3,2,5,2,4
61276,2,4,2,4,5,5,5,2,2,2,2,3,2,4
61277,3,5,3,5,5,4,4,3,3,3,3,4,3,5
61278,3,4,3,4,5,5,5,3,3,3,3,5,3,3
61282,1,4,1,3,2,1,2,2,5,1,1,2,3,2
61284,1,2,1,3,1,1,1,1,2,2,3,2,3,1
61285,3,4,3,2,3,3,3,3,3,3,4,3,4,3
61286,1,5,1,3,3,4,4,2,2,1,2,3,2,5
61287,2,5,2,3,3,2,3,3,3,2,5,4,5,3
61288,3,5,3,4,5,3,5,5,5,4,3,4,5,5
61289,2,4,2,4,4,2,4,4,3,4,4,4,5,4
61290,2,1,2,2,4,2,5,4,4,1,3,3,3,4
61291,3,5,3,5,5,3,5,5,5,4,5,4,4,5
61292,1,5,1,4,5,1,5,5,4,5,5,4,5,5
61294,2,4,2,1,5,2,5,5,5,5,4,4,4,5
61296,3,4,2,2,4,2,1,4,3,5,5,4,4,4
61297,2,3,1,3,4,1,4,4,1,5,4,4,4,4
61298,3,1,3,3,4,3,4,4,1,4,2,3,3,4
61300,3,5,3,3,2,3,2,2,5,4,4,4,5,2
61301,5,2,5,4,5,3,3,1,1,2,1,2,1,3
61303,1,4,1,3,3,1,3,3,3,1,4,2,4,3
61304,3,4,3,3,5,3,5,5,4,1,3,3,3,5
61305,3,1,2,3,1,2,1,1,1,4,3,4,3,1
61306,2,1,2,2,4,2,4,4,3,3,1,3,2,4
61307,2,4,2,4,1,2,1,1,5,5,4,3,5,1
61308,2,2,2,2,5,4,4,5,5,5,5,4,5,3
61310,4,4,4,4,3,4,4,4,4,4,4,4,4,3
61311,1,1,1,1,4,4,4,4,4,4,4,4,4,4
61312,4,4,4,4,3,5,4,4,4,4,4,4,4,5
61314,4,4,4,4,3,5,5,5,5,5,5,5,5,4
61315,3,3,3,3,5,4,5,5,5,5,5,5,5,3
61316,5,5,4,5,4,4,4,4,5,5,4,4,4,4
61317,4,4,4,4,4,5,4,4,4,4,4,5,4,3
61319,4,4,3,4,3,4,4,4,4,4,4,3,4,3
61320,3,3,3,4,1,3,1,1,3,5,3,1,4,1
61321,2,3,3,3,2,2,2,2,4,4,4,4,3,2
61322,3,4,4,4,3,3,3,3,1,4,4,4,4,3
61324,2,4,2,3,4,2,4,4,5,5,4,3,4,4
61325,3,1,3,3,2,3,2,2,1,1,4,3,4,2
61326,1,5,2,2,2,4,5,2,2,2,2,3,2,5
61327,0,5,0,1,3,0,3,3,5,4,4,3,4,3
61329,1,2,1,3,2,1,2,2,3,4,4,4,3,2
61331,1,4,1,1,2,4,4,4,4,4,4,4,4,5
61332,4,4,4,4,4,4,4,4,4,4,4,4,4,5
61333,3,4,3,3,5,5,5,4,4,4,4,4,4,4
61334,2,2,2,1,2,2,5,2,5,3,4,5,4,2
61335,4,4,4,4,4,4,5,4,4,4,4,5,4,5
61337,4,4,4,4,5,4,5,5,5,5,4,5,5,5
61338,2,2,2,2,3,4,4,4,4,4,4,3,4,5
61339,2,2,2,2,5,5,5,5,4,5,4,5,5,5
61340,3,3,3,2,3,3,5,3,5,3,5,4,4,3
61341,2,3,2,2,5,5,5,5,5,4,5,4,5,5
61342,1,1,1,1,5,5,5,4,4,4,4,5,4,3
61343,2,2,4,2,2,4,4,5,5,5,5,4,5,4
61344,5,0,5,2,2,5,1,2,3,3,4,4,4,2
61346,3,3,3,3,2,2,2,2,5,4,4,3,5,2
61347,1,1,1,1,5,4,4,4,4,4,4,5,4,5
61348,5,5,5,5,5,4,4,4,4,5,4,4,4,3
61349,3,3,3,3,2,4,5,4,4,4,4,3,4,5
61350,2,4,4,4,1,4,3,2,2,2,2,2,2,2
61351,2,1,1,1,2,2,2,2,1,1,3,4,3,2
61352,2,3,3,3,2,3,3,2,2,2,2,2,2,2
61355,4,3,3,2,4,3,2,4,5,1,3,2,5,4
61356,1,3,1,3,5,1,5,5,1,1,4,2,3,5
61357,5,3,5,5,3,5,5,4,4,4,4,4,4,4
61358,2,2,2,2,4,5,5,4,4,4,4,4,4,3
61359,2,2,2,3,5,2,5,5,2,3,3,4,4,5
61360,4,4,4,4,4,5,4,2,2,2,2,5,2,5
61361,4,5,2,2,4,3,4,4,4,3,4,1,4,3
61362,2,1,1,1,2,2,2,3,2,3,4,2,1,2
61364,4,5,4,5,3,2,4,3,3,4,3,4,3,4
61365,4,4,2,4,4,4,4,4,4,3,4,3,4,4
61366,2,2,2,2,4,4,4,5,5,5,5,4,5,5
61367,0,1,0,3,2,4,4,4,4,0,4,4,4,3
61368,2,5,2,4,3,2,3,3,4,2,1,4,3,3
61369,1,1,1,1,3,4,4,5,5,5,5,3,5,4
61370,3,3,5,3,5,5,4,5,5,4,5,3,5,3
61371,2,2,2,2,5,5,5,3,3,4,3,3,3,3
61373,3,3,3,3,2,4,5,5,5,5,5,3,5,5
61375,4,5,4,3,5,4,5,5,3,5,5,3,5,5
61378,3,3,3,3,5,5,5,5,4,5,4,5,4,5
61379,3,3,3,4,2,3,2,2,4,1,4,4,3,2
61380,4,4,4,4,1,4,1,1,3,4,4,5,5,1
61381,4,4,4,4,4,4,4,4,5,4,5,3,4,4
61382,3,2,2,2,5,3,3,3,3,3,3,1,3,2
61383,3,3,5,3,2,5,5,4,4,4,4,4,4,3
61384,4,4,5,4,4,4,4,4,3,5,4,3,4,4
61385,3,4,1,4,3,3,3,3,4,1,4,1,4,3
61386,4,0,4,5,2,4,2,2,4,5,5,4,4,2
61387,2,2,2,2,5,5,5,5,5,3,4,3,4,5
61388,2,2,2,2,1,2,1,1,4,3,2,2,3,1
61389,4,4,4,3,3,4,3,3,3,5,5,5,4,3
61390,1,1,1,1,3,2,2,1,1,2,1,2,1,3
61392,5,5,5,3,2,5,2,2,4,3,4,5,5,2
61394,4,4,1,4,5,5,5,5,1,5,4,5,4,5
61395,5,1,1,1,4,5,2,5,5,5,5,3,5,3
61397,3,3,3,3,3,3,3,3,1,2,4,1,3,3
61401,1,4,1,5,3,1,2,3,4,5,5,4,5,3
61402,1,4,0,3,1,0,1,1,5,3,5,3,4,1
61404,4,1,5,3,2,5,2,2,4,5,3,3,3,2
61405,1,3,1,4,2,1,2,2,2,2,3,4,4,2
61406,2,4,2,1,4,2,1,4,3,5,5,2,5,4
61407,1,4,1,4,3,4,4,5,5,1,5,3,5,4
61408,2,4,2,3,1,2,1,1,5,5,5,3,4,1
61409,3,4,3,3,2,3,3,2,3,3,4,4,5,2
61410,2,4,2,1,1,2,1,1,5,5,5,3,4,1
61411,3,4,3,3,1,3,1,1,2,2,4,1,4,1
61412,3,4,3,4,3,3,3,3,4,4,4,3,5,3
61413,4,4,5,1,4,5,4,4,3,4,4,5,5,4
61414,1,1,1,1,4,5,5,4,4,5,4,4,4,3
61415,5,4,5,2,1,5,1,1,4,4,4,3,5,1
61416,2,2,2,2,4,5,4,5,5,5,5,3,5,3
61417,2,2,2,2,2,5,4,5,5,5,5,3,5,4
61418,2,3,3,4,3,3,3,3,2,2,4,3,4,3
61419,4,1,1,1,4,1,3,4,4,4,4,1,4,3
61420,3,3,3,3,3,3,3,3,1,1,4,3,3,3
61421,4,4,2,4,5,5,4,4,4,4,4,3,4,4
61422,5,5,4,5,5,5,4,5,5,5,5,4,5,4
61423,3,3,3,3,2,4,5,4,4,4,4,3,4,5
61424,4,4,4,4,3,5,4,4,4,4,4,3,4,3
61425,4,4,4,4,3,4,5,5,5,5,5,4,5,3
61427,3,3,3,3,5,3,4,4,4,4,4,5,4,3
61428,2,2,2,1,2,2,2,2,4,5,4,5,4,2
61429,1,5,1,1,1,1,1,1,4,4,5,3,1,1
61430,2,4,2,3,5,4,4,2,2,2,2,3,2,3
61431,2,1,2,4,2,2,4,2,3,4,2,2,4,2
61432,1,1,1,1,5,5,5,5,4,3,5,3,4,5
61433,2,2,2,2,2,3,4,4,4,4,4,5,4,3
61435,4,4,2,4,3,4,5,5,5,5,5,5,5,4
61436,2,2,2,2,5,5,5,5,5,4,5,5,5,5
61437,3,3,3,3,2,4,5,5,5,5,5,3,5,4
61439,4,4,4,4,4,3,4,4,4,5,4,4,4,4
61440,2,5,5,5,1,2,3,2,2,2,2,1,2,2
61441,1,1,1,1,3,3,5,5,5,5,5,5,5,5
61442,4,4,3,4,3,5,5,3,3,3,3,4,3,4
61443,3,3,3,3,4,4,5,3,3,4,3,4,3,5
61444,3,4,4,3,4,4,2,4,4,3,4,3,5,4
61445,5,5,5,5,5,5,5,5,5,5,5,5,5,5
61446,5,5,5,5,5,5,4,4,4,4,4,3,4,5
61447,4,3,3,4,2,3,2,2,4,2,4,4,5,2
61448,1,1,1,1,4,4,5,4,4,4,4,4,4,5
61449,2,2,2,2,5,5,4,5,5,5,5,3,5,4
61451,2,2,2,2,4,4,4,4,4,2,5,5,5,4
61452,0,0,0,3,5,0,5,5,4,5,4,4,4,5
61453,5,5,5,5,3,3,4,5,5,5,5,5,5,4
61454,5,5,5,5,3,4,4,5,5,5,5,5,5,3
61455,3,4,4,4,1,2,4,3,3,3,3,2,3,3
61457,1,1,1,1,4,3,5,5,5,5,5,5,5,5
61458,4,4,4,4,2,5,4,4,4,4,4,4,4,3
61460,2,2,2,2,2,4,5,3,3,4,3,4,3,4
61461,2,2,2,2,2,3,4,4,4,4,4,5,4,4
61462,1,5,5,5,1,1,1,1,3,1,2,2,4,1
61464,1,1,1,1,5,5,5,5,4,3,4,4,5,5
61465,2,2,2,2,5,4,5,5,5,5,5,4,5,3
61466,2,2,2,2,3,5,5,3,3,4,3,5,3,4
61467,1,1,1,1,5,5,5,5,5,3,5,4,5,5
61468,2,2,2,2,4,5,5,5,5,4,5,5,5,3
61469,4,5,4,4,5,4,4,5,5,5,5,3,5,5
61470,1,1,1,1,4,4,5,5,5,5,5,3,5,5
61471,3,3,3,4,4,3,4,4,2,2,4,2,4,4
61473,1,5,1,1,5,5,5,5,3,5,3,4,4,5
61474,3,5,5,5,3,3,3,3,1,2,3,3,2,3
61475,3,3,3,3,4,3,4,4,2,2,4,1,4,4
61476,1,1,1,1,1,1,1,1,1,5,3,3,3,1
61478,0,0,0,2,1,0,1,1,5,3,3,4,4,1
61479,2,2,3,2,5,3,4,4,4,4,4,4,4,4
61480,1,2,2,2,1,1,1,1,1,3,2,1,3,1
61481,2,3,3,3,2,2,3,2,2,3,2,4,2,2
61483,2,2,2,2,5,5,5,5,5,4,5,3,5,3
61484,5,5,5,5,4,4,4,4,4,4,3,5,4,4
61485,5,5,5,5,2,3,5,4,4,4,4,5,4,3
61486,2,1,3,3,2,2,2,2,2,2,2,3,3,2
61487,2,1,1,1,2,2,2,2,3,4,4,2,4,2
61488,3,1,3,3,3,3,3,3,3,1,2,1,3,3
61489,5,5,5,4,3,5,2,3,5,5,3,3,4,3
61490,1,3,5,5,5,2,2,1,1,1,1,3,1,1
61491,2,2,2,3,4,2,4,4,1,3,3,4,2,4
61492,4,1,4,1,4,4,4,4,1,1,4,4,3,4
61494,3,3,3,3,5,3,4,5,5,5,5,5,5,5
61495,3,2,2,2,3,3,3,3,2,2,3,4,4,3
61497,2,3,3,3,2,2,2,2,3,5,2,4,3,2
61498,4,4,4,3,5,4,5,5,5,5,4,3,5,5
61499,1,2,2,2,1,1,1,1,3,1,2,4,4,1
61500,1,4,4,4,1,1,1,1,1,1,3,1,3,1
61501,2,3,3,3,5,2,3,2,2,2,2,4,2,5
61504,3,3,3,3,3,5,5,3,3,3,4,5,1,5
61505,2,4,4,4,2,2,2,2,1,2,3,3,4,2
61506,2,2,2,2,4,4,4,4,3,3,3,3,2,4
61507,4,2,2,2,4,4,4,4,1,2,3,2,2,4
61508,2,4,2,4,3,4,3,3,3,2,3,4,3,2
61509,2,5,2,2,5,4,5,2,2,2,2,3,2,3
61511,5,1,5,2,1,5,1,1,3,4,2,4,1,1
61513,3,2,4,4,2,4,2,2,3,3,4,3,4,2
61514,3,1,3,3,3,3,3,2,4,2,3,3,3,3
61515,2,1,2,4,2,2,1,2,3,3,4,1,3,2
